,APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Longitude,Latitude,Property on Map
1151,5013007019,01/01/2019,Single Family,5136 S BRYNHURST AVE,LOS ANGELES,CA,90043,-118.33316,33.99559,POINT (-118.33316000000002 33.99559)
1152,5586007018,04/03/2019,Multi-Family,1917 N CARMEN AVE,LOS ANGELES,CA,90068,-118.32308,34.10586,POINT (-118.32308 34.10586)
1153,2684015005,05/09/2019,Single Family,10529 N HAYVENHURST AVE,LOS ANGELES,CA,91344,-118.49372,34.26196,POINT (-118.49372000000001 34.26196)
1154,5493009011,07/26/2019,Single Family,6315 E ELGIN ST,LOS ANGELES,CA,90042,-118.17992,34.11847,POINT (-118.17992 34.11847)
1155,5586017062,01/08/2019,Single Family,2200 N HOLLYRIDGE DR,LOS ANGELES,CA,90068,-118.31938,34.10911,POINT (-118.31937999999998 34.10911)
1156,5058018022,03/08/2019,Multi-Family,2237 S HARVARD BLVD,LOS ANGELES,CA,90018,-118.30673,34.03523,POINT (-118.30673000000002 34.03523)
1157,6048011039,01/16/2019,Single Family,1450 E 101ST ST,LOS ANGELES,CA,90002,-118.24881,33.94493,POINT (-118.24881 33.94493)
1158,6069022028,10/25/2019,Single Family,1631 E 114TH ST,LOS ANGELES,CA,90059,-118.24507,33.93121,POINT (-118.24507 33.93121)
1159,2287005053,02/26/2019,Single Family,16930 W ENCINO HILLS DR,LOS ANGELES,CA,91436,-118.50191,34.13601,POINT (-118.50191000000001 34.13601)
1160,2507023005,06/18/2019,Single Family,14412 W HERRON ST,LOS ANGELES,CA,91342,-118.44705,34.2966,POINT (-118.44705 34.2966)
1161,5021004007,08/14/2019,Single Family,4031 S DALTON AVE,LOS ANGELES,CA,90062,-118.3036,34.00977,POINT (-118.3036 34.00977)
1162,4431005004,07/30/2019,Single Family,17171 W AVENIDA DE SANTA YNEZ,LOS ANGELES,CA,90272,-118.56049,34.07059,POINT (-118.56049 34.07059)
1163,7404025017,01/01/2019,Single Family,723 E LOMITA BLVD,LOS ANGELES,CA,90744,-118.26141,33.79945,POINT (-118.26141 33.79945000000001)
1164,5689025026,12/30/2019,Single Family,4844 N TOWNSEND AVE,LOS ANGELES,CA,90041,-118.20136,34.13423,POINT (-118.20135999999998 34.13423)
1165,6004011005,01/08/2019,Multi-Family,6113 S MENLO AVE,LOS ANGELES,CA,90044,-118.28936,33.98425,POINT (-118.28936000000002 33.98425)
1166,2229005021,01/08/2019,Single Family,17432 W HART ST,LOS ANGELES,CA,91406,-118.51317,34.19739,POINT (-118.51317 34.19739)
1167,5214021034,04/23/2019,Single Family,2344 N RICHELIEU AVE,LOS ANGELES,CA,90032,-118.18282,34.07235,POINT (-118.18282 34.07235000000001)
1168,2532022008,01/02/2019,Single Family,11183 N PHILLIPPI AVE,LOS ANGELES,CA,91331,-118.40206,34.27323,POINT (-118.40206000000002 34.27323)
1169,2701049042,08/14/2019,Single Family,11353 N FERRARA LANE,LOS ANGELES,CA,91326,-118.58151,34.27795,POINT (-118.58151 34.27795)
1170,5469009033,01/14/2019,Single Family,5030 N MONTEZUMA ST,LOS ANGELES,CA,90042,-118.20545,34.11115,POINT (-118.20545 34.11115)
1171,4211024017,01/24/2019,Single Family,5720 S CELEDON CK,LOS ANGELES,CA,90094,-118.42211,33.9749,POINT (-118.42211 33.9749)
1172,5036023017,07/26/2019,Single Family,3921 S DENKER AVE,LOS ANGELES,CA,90062,-118.30466,34.01372,POINT (-118.30466 34.01372)
1173,2787029007,02/26/2019,Single Family,17622 W RAYMER ST,LOS ANGELES,CA,91325,-118.51844,34.22636,POINT (-118.51844 34.22636)
1174,4106011002,01/15/2019,Single Family,6022 W BOEING PL,LOS ANGELES,CA,90045,-118.3894,33.97004,POINT (-118.38940000000001 33.97004)
1175,5075032011,04/23/2019,Multi-Family,2011 S RAYMOND AVE,LOS ANGELES,CA,90007,-118.29763,34.0378,POINT (-118.29762999999998 34.0378)
1176,5049003019,01/01/2019,Multi-Family,2637 S WEST VIEW ST,LOS ANGELES,CA,90016,-118.34931,34.03156,POINT (-118.34931000000002 34.03156)
1177,2124022024,01/01/2019,Single Family,6215 N LINDLEY AVE,LOS ANGELES,CA,91335,-118.52743,34.1822,POINT (-118.52743 34.1822)
1178,2301005018,12/04/2019,Single Family,8112 N CROSNOE AVE,LOS ANGELES,CA,91402,-118.42569,34.21828,POINT (-118.42568999999999 34.21828)
1179,5503024129,01/01/2019,Single Family,525 S ARDMORE AVE,LOS ANGELES,CA,90020,-118.30177,34.06525,POINT (-118.30176999999999 34.06525)
1180,5590022022,01/03/2019,Single Family,4511 W KINGSWELL AVE,LOS ANGELES,CA,90027,-118.28794,34.10282,POINT (-118.28794000000002 34.10282)
1181,4003015015,01/14/2019,Single Family,4159 W 62ND ST,LOS ANGELES,CA,90043,-118.34793,33.98363,POINT (-118.34793 33.98363)
1182,6034020016,06/03/2019,Single Family,1413 W 84TH ST,LOS ANGELES,CA,90047,-118.30083,33.96285,POINT (-118.30082999999999 33.96285)
1183,5047003006,01/04/2019,Single Family,5607 W SUNLIGHT PL,LOS ANGELES,CA,90016,-118.36737,34.02228,POINT (-118.36737 34.02228)
1184,6063023018,08/30/2019,Single Family,223 E 106TH ST,LOS ANGELES,CA,90003,-118.27093,33.94026,POINT (-118.27093 33.94026)
1185,2563003005,11/15/2019,Vacant Residential,7734 W MCGROARTY ST,LOS ANGELES,CA,91042,-118.30155,34.25177,POINT (-118.30155000000002 34.25177)
1186,5054010013,01/15/2019,Multi-Family,2658 S KENWOOD AVE,LOS ANGELES,CA,90007,-118.299,34.03105,POINT (-118.299 34.03105)
1187,2257019110,01/10/2019,Single Family,5460  WHITE OAK,LOS ANGELES,CA,91436,-118.51815,34.17036,POINT (-118.51815000000002 34.17036)
1188,2538017016,04/10/2019,Single Family,11009 W FENWAY ST,LOS ANGELES,CA,91352,-118.37122,34.24932,POINT (-118.37122000000001 34.24932)
1189,5115030020,09/20/2019,Multi-Family,1139 E 43RD ST,LOS ANGELES,CA,90011,-118.25554,34.00589,POINT (-118.25554 34.00589000000001)
1190,4228001010,01/08/2019,Multi-Family,1720 S ABBOT KINNEY BLVD,VENICE,CA,90291,-118.4619,33.98851,POINT (-118.46189999999999 33.98851)
1191,4368008009,03/20/2019,Single Family,1219 N CASIANO ROAD,LOS ANGELES,CA,90049,-118.47116,34.0831,POINT (-118.47116 34.0831)
1192,7404022003,11/04/2019,Single Family,24610 S AVALON AVE,LOS ANGELES,CA,90744,-118.26376,33.80242,POINT (-118.26376 33.80242)
1193,2872015020,10/29/2019,Single Family,18622 W BRASILIA DR,LOS ANGELES,CA,91326,-118.53918,34.28316,POINT (-118.53917999999999 34.28316)
1194,2559015036,02/22/2019,Single Family,10234 N WHITEGATE LANE,LOS ANGELES,CA,91040,-118.30482,34.25516,POINT (-118.30482000000002 34.25516)
1195,2628011011,11/07/2019,Single Family,8923 N LEV AVE,LOS ANGELES,CA,91331,-118.41398,34.23169,POINT (-118.41398 34.23169)
1196,2274003005,01/29/2019,Single Family,3952 N BEVERLY GLEN BLVD,LOS ANGELES,CA,91423,-118.44787,34.14258,POINT (-118.44786999999998 34.14258)
1197,5084003018,12/20/2019,Multi-Family,845 S SYCAMORE AVE,LOS ANGELES,CA,90036,-118.34418,34.0592,POINT (-118.34418000000001 34.0592)
1198,2369033013,01/28/2019,Single Family,11685 W PICTURESQUE DR,LOS ANGELES,CA,91604,-118.38661,34.13997,POINT (-118.38660999999999 34.13997)
1199,2012021030,09/23/2019,Single Family,7700 N FARRALONE AVE,LOS ANGELES,CA,93063,-118.61017,34.21017,POINT (-118.61016999999998 34.21017)
1200,2608023016,01/25/2019,Single Family,17031 W PAULETTE PL,LOS ANGELES,CA,91344,-118.5039,34.29809,POINT (-118.50390000000002 34.29809)
1201,5493029006,01/01/2019,Single Family,211 N CHESTNUT AVE,LOS ANGELES,CA,90042,-118.17689,34.11413,POINT (-118.17689 34.11413)
1202,2822006021,10/15/2019,Single Family,11734 N DORAL AVE,LOS ANGELES,CA,91326,-118.54981,34.2855,POINT (-118.54981 34.2855)
1203,4119017004,01/21/2019,Single Family,7322 W 90TH ST,LOS ANGELES,CA,90045,-118.42318,33.955,POINT (-118.42317999999999 33.955)
1204,2130031021,01/25/2019,Single Family,19543 W HART ST,LOS ANGELES,CA,91335,-118.55936,34.19756,POINT (-118.55936 34.19756)
1205,5057017027,11/20/2019,Single Family,2956 S FARMDALE AVE,LOS ANGELES,CA,90016,-118.3459,34.02791,POINT (-118.34590000000001 34.02791)
1206,6057008031,01/17/2019,Single Family,2056 W 97TH ST,LOS ANGELES,CA,90047,-118.31542,33.9482,POINT (-118.31542 33.9482)
1207,2627026010,05/16/2019,Single Family,8701 N ROSLYNDALE AVE,LOS ANGELES,CA,91331,-118.42145,34.22781,POINT (-118.42145 34.22781)
1208,4245002015,10/25/2019,Single Family,3560 S REDWOOD AVE,LOS ANGELES,CA,90066,-118.44905,34.00246,POINT (-118.44905 34.00246)
1209,2647028070,10/31/2019,Single Family,14333 W VAN NUYS BLVD,LOS ANGELES,CA,91331,-118.44614,34.24882,POINT (-118.44613999999999 34.24882)
1210,2126017001,07/25/2019,Single Family,18736 W HART ST,LOS ANGELES,CA,91335,-118.54176,34.19753,POINT (-118.54176 34.19753)
1211,4009005005,01/07/2019,Single Family,2922 W 73RD ST,LOS ANGELES,CA,90043,-118.32518,33.97353,POINT (-118.32517999999999 33.973530000000004)
1212,5119006016,06/13/2019,Multi-Family,1374 E 22ND ST,LOS ANGELES,CA,90011,-118.25102,34.02033,POINT (-118.25102000000001 34.02033)
1213,5051027016,05/16/2019,Single Family,2907 S NORTON AVE,LOS ANGELES,CA,90018,-118.3329,34.02922,POINT (-118.33290000000001 34.02922)
1214,2034001021,01/21/2019,Single Family,23727 W WELBY WAY,LOS ANGELES,CA,91307,-118.64365,34.19253,POINT (-118.64365000000001 34.19253)
1215,2605003020,07/22/2019,Single Family,12850 N WOODLEY AVE,LOS ANGELES,CA,91344,-118.50058,34.30359,POINT (-118.50058000000001 34.30359)
1216,5170003002,11/20/2019,Single Family,1117 S MARIETTA ST,LOS ANGELES,CA,90023,-118.21398,34.0277,POINT (-118.21398 34.0277)
1217,4392001008,01/01/2019,Single Family,9275 W FLICKER WAY,HOLLYWOOD,CA,90069,-118.39249,34.09754,POINT (-118.39248999999998 34.09754)
1218,2258015004,08/16/2019,Single Family,5019 1/2 N GENESTA AVE,LOS ANGELES,CA,91316,-118.5034,34.16234,POINT (-118.50339999999998 34.16234)
1219,5214022004,09/25/2019,Single Family,2422 N DITMAN AVE,LOS ANGELES,CA,90032,-118.18394,34.07372,POINT (-118.18394 34.07372)
1220,7414015018,01/01/2019,Single Family,1021 W LOWEN ST,LOS ANGELES,CA,90744,-118.27589,33.79528,POINT (-118.27589 33.79528)
1221,2109016030,10/31/2019,Single Family,21055 W INGOMAR ST,LOS ANGELES,CA,93063,-118.59256,34.21229,POINT (-118.59255999999999 34.21229)
1222,6063018020,01/01/2019,Single Family,231 E 105TH ST,LOS ANGELES,CA,90003,-118.27067,33.94113,POINT (-118.27067 33.94113)
1223,6119012061,09/12/2019,Single Family,14703 S DENVER AVE,LOS ANGELES,CA,90248,-118.28457,33.89869,POINT (-118.28457 33.89869)
1224,2356019002,01/14/2019,Single Family,12413 W OTSEGO ST,LOS ANGELES,CA,91607,-118.40357,34.16318,POINT (-118.40357 34.16318)
1225,2104016046,09/13/2019,Single Family,7555 N DONNA AVE,LOS ANGELES,CA,91335,-118.54848,34.20789,POINT (-118.54848 34.20789)
1226,2690014014,12/11/2019,Single Family,17170 W GRESHAM ST,LOS ANGELES,CA,91325,-118.50806,34.23028,POINT (-118.50806 34.23028)
1227,7563032022,02/26/2019,Single Family,2211 W 37TH ST,SAN PEDRO,CA,90732,-118.32562,33.72148,POINT (-118.32562 33.72148)
1228,2530010026,02/22/2019,Single Family,11632 W KAGEL CANYON ST,LOS ANGELES,CA,91342,-118.38546,34.27683,POINT (-118.38546000000001 34.27683)
1229,5034002052,01/01/2019,Single Family,3890 S WESTSIDE AVE,LOS ANGELES,CA,90008,-118.32693,34.01479,POINT (-118.32693000000002 34.01479)
1230,2536025002,11/19/2019,Single Family,12670 W TERRA BELLA ST,LOS ANGELES,CA,91331,-118.40876,34.26467,POINT (-118.40876 34.26467)
1231,5103020007,01/18/2019,Multi-Family,1015 1/2 E 55TH ST,LOS ANGELES,CA,90011,-118.25758,33.99262,POINT (-118.25757999999999 33.99262)
1232,2321026010,01/10/2019,Multi-Family,6805 N VANTAGE AVE,NORTH HOLLYWOOD,CA,91605,-118.39777,34.1943,POINT (-118.39777 34.1943)
1233,4234002013,09/10/2019,Single Family,3767 S GLOBE AVE,LOS ANGELES,CA,90066,-118.41933,34.01237,POINT (-118.41933000000002 34.01237)
1234,6006024028,05/20/2019,Multi-Family,347 E 62ND ST,LOS ANGELES,CA,90003,-118.26796,33.98346,POINT (-118.26796 33.98346)
1235,6066005053,05/30/2019,Single Family,10411 S GRAPE ST,LOS ANGELES,CA,90002,-118.237,33.94112,POINT (-118.237 33.94112)
1236,2116003018,01/09/2019,Single Family,7363 N BOTHWELL RD,LOS ANGELES,CA,91335,-118.56103,34.20461,POINT (-118.56103 34.20461)
1237,6016017014,01/21/2019,Single Family,6603 S ST ANDREWS PL,LOS ANGELES,CA,90047,-118.31134,33.97897,POINT (-118.31134 33.97897)
1238,2531012016,01/30/2019,Single Family,11741 N ELDRIDGE AVE,LOS ANGELES,CA,91342,-118.38756,34.28366,POINT (-118.38755999999998 34.28366)
1239,6014004013,01/14/2019,Non-Residential,6413 S VERMONT AVE,LOS ANGELES,CA,90044,-118.29197,33.98106,POINT (-118.29196999999999 33.98106)
1240,6120023027,07/22/2019,Single Family,16122 S DENVER AVE,LOS ANGELES,CA,90248,-118.28383,33.88458,POINT (-118.28383 33.88458)
1241,6042022022,01/01/2019,Single Family,825 E 87TH ST,LOS ANGELES,CA,90002,-118.2599,33.95937,POINT (-118.25990000000002 33.95937)
1242,6035022021,01/09/2019,Single Family,2033 W 84TH PL,LOS ANGELES,CA,90047,-118.31457,33.96191,POINT (-118.31457 33.96191)
1243,2423011044,07/24/2019,Single Family,11157 W LANDALE ST,LOS ANGELES,CA,91602,-118.37402,34.15149,POINT (-118.37402 34.15149)
1244,2729011058,01/21/2019,Single Family,18505  MAYALL,NORTHRIDGE,CA,91324,-118.53687,34.25341,POINT (-118.53687 34.25341)
1245,2138018004,11/11/2019,Single Family,6946 N ETON AVE,LOS ANGELES,CA,91303,-118.59532,34.19692,POINT (-118.59532 34.19692)
1246,2233004009,01/01/2019,Single Family,6455 N HASKELL AVE,VAN NUYS,CA,91406,-118.47513,34.18822,POINT (-118.47513 34.18822)
1247,2538029013,01/01/2019,Single Family,9906 N WEALTHA AVE,LOS ANGELES,CA,91352,-118.37162,34.25051,POINT (-118.37161999999998 34.25051)
1248,2156029052,05/22/2019,Single Family,18620  HATTERAS,TARZANA,CA,91356,-118.53971,34.17702,POINT (-118.53971 34.17702)
1249,2201016012,07/08/2019,Single Family,8100 N CHICOPEE AVE,LOS ANGELES,CA,91325,-118.51243,34.21745,POINT (-118.51243 34.21745)
1250,5551032032,12/17/2019,Single Family,1753 N SEAVIEW TR,LOS ANGELES,CA,90046,-118.36434,34.10362,POINT (-118.36434 34.10362)
1251,5001007019,09/10/2019,Single Family,849 W 55TH ST,LOS ANGELES,CA,90037,-118.28886,33.99244,POINT (-118.28885999999999 33.99244)
1252,5175007013,07/26/2019,Multi-Family,2204 1/2 E CITY VIEW AVE,LOS ANGELES,CA,90033,-118.20707,34.05131,POINT (-118.20706999999999 34.05131)
1253,2501020087,03/07/2019,Single Family,13519 N GLENOAKS BLVD,LOS ANGELES,CA,91342,-118.46331,34.31775,POINT (-118.46331000000002 34.31775)
1254,2182028002,05/03/2019,Single Family,4436 N ALONZO AVE,LOS ANGELES,CA,91316,-118.52145,34.15095,POINT (-118.52145000000002 34.15095)
1255,2310002005,04/26/2019,Single Family,8224 N LAUREL CANYON BLVD,LOS ANGELES,CA,91605,-118.39632,34.22016,POINT (-118.39632000000002 34.22016)
1256,2629030018,01/01/2019,Single Family,9139 N MOREHART AVE,LOS ANGELES,CA,91331,-118.40931,34.23568,POINT (-118.40931 34.23568000000001)
1257,7454012005,03/27/2019,Multi-Family,563 1/2 W 10TH ST,SAN PEDRO,CA,90731,-118.28922,33.73502,POINT (-118.28921999999999 33.73502)
1258,5467017003,10/31/2019,Multi-Family,4725 N FIGUEROA ST,LOS ANGELES,CA,90042,-118.20372,34.10083,POINT (-118.20372 34.10083)
1259,4003003006,05/30/2019,Single Family,4324 W 59TH PL,LOS ANGELES,CA,90043,-118.35101,33.98604,POINT (-118.35101000000002 33.98604)
1260,4118013181,10/24/2019,Single Family,8152 W MANITOBA ST,LOS ANGELES,CA,90293,-118.43687,33.95545,POINT (-118.43687 33.95545)
1261,5430009013,05/14/2019,Multi-Family,3744 W CLAYTON AVE,LOS ANGELES,CA,90027,-118.27565,34.1002,POINT (-118.27565 34.1002)
1262,6058025021,05/16/2019,Single Family,10610 S ST ANDREWS PL,LOS ANGELES,CA,90047,-118.31109,33.93964,POINT (-118.31109000000001 33.93964)
1263,2292020021,07/01/2019,Single Family,17137 W ESCALON DR,LOS ANGELES,CA,91436,-118.50419,34.13488,POINT (-118.50418999999998 34.13488)
1264,5042005042,11/12/2019,Single Family,3679 S 2ND AVE,LOS ANGELES,CA,90018,-118.31912,34.02069,POINT (-118.31912 34.02069)
1265,2076008053,02/25/2019,Single Family,4804 N EXCELENTE DR,LOS ANGELES,CA,91364,-118.61666,34.15603,POINT (-118.61666 34.15603)
1266,6031035028,11/10/2019,Single Family,216 W 83RD ST,LOS ANGELES,CA,90003,-118.27672,33.96406,POINT (-118.27672 33.96406)
1267,6031008018,07/30/2019,Multi-Family,203 W 75TH ST,LOS ANGELES,CA,90003,-118.27622,33.97189,POINT (-118.27621999999998 33.97189)
1268,2042008004,01/17/2019,Single Family,5436 N ROYER AVE,LOS ANGELES,CA,91367,-118.62752,34.16937,POINT (-118.62752000000002 34.16937)
1269,5042019019,04/27/2019,Single Family,3702 S CIMARRON ST,LOS ANGELES,CA,90018,-118.31542,34.02086,POINT (-118.31542 34.02086)
1270,6015006001,08/22/2019,Single Family,1658 W 65TH ST,LOS ANGELES,CA,90047,-118.30657,33.98051,POINT (-118.30657 33.98051)
1271,5174020025,01/03/2019,Single Family,1405 E WARREN ST,LOS ANGELES,CA,90033,-118.21995,34.05122,POINT (-118.21995000000001 34.05122)
1272,6037007014,01/14/2019,Single Family,9156 S LA SALLE AVE,LOS ANGELES,CA,90047,-118.30561,33.95292,POINT (-118.30561000000002 33.95292)
1273,2214019010,04/19/2019,Single Family,7765 N CLEARFIELD AVE,LOS ANGELES,CA,91402,-118.43295,34.21098,POINT (-118.43294999999999 34.21098)
1274,2301019008,04/04/2019,Single Family,13340 W WILLARD ST,LOS ANGELES,CA,91605,-118.42417,34.21822,POINT (-118.42417000000002 34.21822000000001)
1275,2692020034,01/11/2019,Single Family,17101 W DEARBORN ST,LOS ANGELES,CA,91325,-118.50587,34.23752,POINT (-118.50587000000002 34.23752)
1276,2107004009,08/13/2019,Single Family,20402 W LANARK ST,LOS ANGELES,CA,91306,-118.57747,34.21809,POINT (-118.57747 34.21809)
1277,2429004013,10/04/2019,Non-Residential,0,0,CA,0,-118.567493,34.183259,POINT (-118.56749299999998 34.18325900000001)
1278,2628025025,06/21/2019,Single Family,13010 W WENTWORTH ST,LOS ANGELES,CA,91331,-118.41604,34.23338,POINT (-118.41604000000001 34.23338)
1279,5020010023,01/02/2019,Multi-Family,4345 S BUDLONG AVE,LOS ANGELES,CA,90037,-118.29603,34.00414,POINT (-118.29603 34.00414)
1280,6121003032,11/04/2019,Single Family,510 W 169TH ST,LOS ANGELES,CA,90248,-118.28286,33.87831,POINT (-118.28286000000001 33.87831)
1281,5211014004,01/21/2019,Multi-Family,2327 1/2 N HOLGATE SQ,LOS ANGELES,CA,90031,-118.20091,34.07293,POINT (-118.20091 34.07293)
1282,2656022171,11/13/2019,Single Family,9158 N BURNET AVE,LOS ANGELES,CA,91343,-118.46304,34.23716,POINT (-118.46304000000002 34.23716)
1283,6050034012,11/21/2019,Single Family,10011 S MCKINLEY AVE,LOS ANGELES,CA,90002,-118.26093,33.94508,POINT (-118.26093000000002 33.94508)
1284,5580024004,12/10/2019,Single Family,2505 N CANYON OAK DR,LOS ANGELES,CA,90068,-118.31392,34.11593,POINT (-118.31392 34.11593)
1285,2146002151,01/09/2019,Single Family,22231  ERWIN ST,LOS ANGELES,CA,91367,-118.61051,34.18459,POINT (-118.61051 34.18459)
1286,5109025017,01/02/2019,Single Family,5220 S SAN PEDRO ST,LOS ANGELES,CA,90011,-118.26998,33.9946,POINT (-118.26997999999999 33.9946)
1287,2367005034,01/11/2019,Single Family,4251 N LAUREL CANYON BLVD,LOS ANGELES,CA,91604,-118.39666,34.14831,POINT (-118.39665999999998 34.14831)
1288,2327018019,10/28/2019,Single Family,7060 N MORSE AVE,LOS ANGELES,CA,91605,-118.41583,34.19925,POINT (-118.41583000000001 34.19925)
1289,5430013006,11/26/2019,Single Family,3850 W UDELL CT,LOS ANGELES,CA,90027,-118.27598,34.09852,POINT (-118.27598 34.09852)
1290,2507022007,07/19/2019,Single Family,14328 W HERRON ST,LOS ANGELES,CA,91342,-118.44537,34.29809,POINT (-118.44537 34.29809)
1291,2354008036,07/19/2019,Single Family,4702 N KRAFT AVE,LOS ANGELES,CA,91602,-118.37996,34.15591,POINT (-118.37996000000001 34.15591)
1292,5034002025,10/17/2019,Single Family,3765 S WELLAND AVE,LOS ANGELES,CA,90018,-118.32621,34.01809,POINT (-118.32620999999999 34.01809)
1293,2261036035,03/08/2019,Single Family,15473 W LA MAIDA ST,LOS ANGELES,CA,91403,-118.47185,34.15862,POINT (-118.47185 34.15862)
1294,2159020011,11/25/2019,Single Family,5721 N ZELZAH AVE,LOS ANGELES,CA,91316,-118.52205,34.17445,POINT (-118.52205 34.17445)
1295,2786025020,01/14/2019,Single Family,18175 W ECCLES ST,LOS ANGELES,CA,91325,-118.52992,34.22385,POINT (-118.52991999999999 34.22385)
1296,4314026019,10/16/2019,Single Family,3215 S CHEVIOT VISTA PL,LOS ANGELES,CA,90034,-118.41493,34.03037,POINT (-118.41492999999998 34.030370000000005)
1297,6023007020,01/10/2019,Multi-Family,743 E 74TH ST,LOS ANGELES,CA,90001,-118.2615,33.9731,POINT (-118.2615 33.9731)
1298,6058021019,01/10/2019,Single Family,10424 S RUTHELEN ST,LOS ANGELES,CA,90047,-118.31216,33.94103,POINT (-118.31216 33.94103)
1299,2654038040,05/13/2019,Single Family,8221 N LANGDON AVE,LOS ANGELES,CA,91406,-118.47003,34.22035,POINT (-118.47003 34.22035)
1300,2532010072,05/24/2019,Single Family,12345 W STONEGATE RD,LOS ANGELES,CA,91331,-118.40066,34.28041,POINT (-118.40066 34.28041)
1301,5062022007,08/15/2019,Single Family,2131 S RIMPAU BLVD,LOS ANGELES,CA,90016,-118.34512,34.03635,POINT (-118.34512000000001 34.03635)
1302,4360029187,08/13/2019,Single Family,10445 W WILSHIRE BLVD 1-109,LOS ANGELES,CA,90024,-118.43087,34.06606,POINT (-118.43087 34.06606)
1303,2785008028,01/01/2019,Single Family,18634 W NAPA ST,LOS ANGELES,CA,91324,-118.53938,34.22631,POINT (-118.53938 34.22631)
1304,2353025088,10/17/2019,Single Family,11119 W CAMARILLO ST,LOS ANGELES,CA,91602,-118.37292,34.15779,POINT (-118.37291999999998 34.15779)
1305,5056008003,01/09/2019,Single Family,1312 S ARAPAHOE ST,LOS ANGELES,CA,90006,-118.28522,34.04676,POINT (-118.28522 34.04676)
1306,2380006007,01/24/2019,Single Family,3658 N WILLOW CREST AVE,LOS ANGELES,CA,91604,-118.36767,34.13605,POINT (-118.36767000000002 34.13605)
