ID,APN,Registered Date,Property Type,Property Address,Property Area,Rpt Dist No,Crm Cd Desc,Longitude,Latitude,Weapon Used Cd,Crime Code
637053,170221749,12/07/2017,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",800 GREEN AV,Rampart,269,BATTERY - SIMPLE ASSAULT,-118.271,34.0518,400,624
637054,170714227,08/16/2017,OTHER BUSINESS,300 S LA BREA AV,Wilshire,736,SHOPLIFTING - PETTY THEFT ($950 & UNDER),-118.3456,34.0669,0,442
637055,170111172,04/12/2017,STREET,6TH ST,Central,157,THEFT PLAIN - PETTY ($950 & UNDER),-118.2436,34.0412,0,440
637056,170517927,10/26/2017,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",25200 NORMANDIE AV,Harbor,513,BATTERY - SIMPLE ASSAULT,-118.2975,33.7958,400,624
637057,171705310,01/27/2017,RESTAURANT/FAST FOOD,11200 TAMPA AV,Devonshire,1701,ROBBERY,-118.5754,34.2866,102,210
637058,172115921,08/26/2017,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",6300 OWENSMOUTH AV,Topanga,2156,"LETTERS, LEWD - TELEPHONE CALLS, LEWD",-118.6015,34.1849,0,956
637059,170922274,12/15/2017,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",15500 VANOWEN ST,Van Nuys,911,THEFT OF IDENTITY,-118.4705,34.1939,0,354
637060,170130250,11/25/2017,STREET,700 S BROADWAY,Central,163,BATTERY - SIMPLE ASSAULT,-118.2534,34.0452,400,624
637061,171426543,12/16/2017,STREET,VENICE,Pacific,1435,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.4206,34.0109,0,420
637062,170206627,02/11/2017,ALLEY,1400 ALVARADO TR,Rampart,291,ROBBERY,-118.2818,34.045,400,210
637063,170516435,09/22/2017,STREET,600 N NEPTUNE AV,Harbor,526,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),-118.2687,33.7767,0,420
637064,172012907,06/25/2017,STREET,700 S GRAMERCY DR,Olympic,2031,VEHICLE - STOLEN,-118.3122,34.0597,0,510
637065,171018621,11/14/2017,OTHER BUSINESS,7300 RESEDA BL,West Valley,1012,THEFT PLAIN - PETTY ($950 & UNDER),-118.54,34.2048,0,440
637066,170325102,11/08/2017,OTHER BUSINESS,3300 S LA CIENEGA PL,Southwest,311,BURGLARY,-118.3751,34.0289,0,310
637067,170306073,02/01/2017,STREET,1100 BROWNING BL,Southwest,377,BURGLARY FROM VEHICLE,-118.2981,34.0121,0,330
637068,171212066,04/19/2017,SINGLE FAMILY DWELLING,1000 W 62ND ST,77th Street,1239,"BURGLARY, ATTEMPTED",-118.2881,33.9863,0,320
637069,170320679,09/06/2017,PARKING LOT,2500 S VERMONT AV,Southwest,317,BIKE - STOLEN,-118.2959,34.0349,0,480
637070,171109384,04/22/2017,RESTAURANT/FAST FOOD,3100 GLENDALE BL,Northeast,1123,VIOLATION OF COURT ORDER,-118.2627,34.1162,0,900
637071,171404340,01/08/2017,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",200 LINCOLN BL,Pacific,1414,THEFT PLAIN - PETTY ($950 & UNDER),-118.467,33.9976,200,440
637072,170322334,09/30/2017,YARD (RESIDENTIAL/BUSINESS),1100 W 29TH ST,Southwest,338,BATTERY - SIMPLE ASSAULT,-118.284,34.0284,400,624
637073,171516242,08/01/2017,PARKING LOT,11500 VENTURA BL,N Hollywood,1583,VEHICLE - STOLEN,-118.3875,34.1451,0,510
637074,171216955,06/27/2017,STREET,54TH ST,77th Street,1219,OTHER MISCELLANEOUS CRIME,-118.2809,33.9933,0,946
637075,170417518,10/29/2017,OTHER RESIDENCE,100 S SOTO ST,Hollenbeck,467,"BUNCO, GRAND THEFT",-118.2098,34.0437,0,662
637076,182105306,10/01/2017,CYBERSPACE,19700 FRIAR ST,Topanga,2159,UNAUTHORIZED COMPUTER ACCESS,-118.5622,34.1857,0,661
637077,171010330,05/15/2017,OTHER BUSINESS,18700 SHERMAN WY,West Valley,1012,EXTORTION,-118.54,34.2048,511,940
637078,171225147,10/17/2017,PARKING LOT,100 W FLORENCE AV,77th Street,1258,VEHICLE - STOLEN,-118.2739,33.9747,0,510
637079,171715591,08/09/2017,SINGLE FAMILY DWELLING,10700 ANDORA AV,Devonshire,1721,INTIMATE PARTNER - SIMPLE ASSAULT,-118.6055,34.2645,0,626
637080,170121605,08/06/2017,STREET,FIGUEROA ST,Central,111,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",-118.2458,34.0635,500,230
